type,index,page,left,top,right,bottom,width,height,text_preview
text,787,64,18.225,512.276,593.036,459.232,574.8109999999999,-53.043999999999926,The Notes are our senior unsecured indebtedness an
text,788,64,18.225,440.047,103.291,435.606,85.066,-4.441000000000031,Payment on the Notes
text,789,64,18.225,425.201,589.599,323.557,571.374,-101.644,"All payments of principal of, the redemption price"
text,790,64,18.225,307.751,576.081,273.60699999999997,557.856,-34.144000000000005,"With respect to the 0.000% 2025 Notes, the 0.875% "
text,791,64,18.225,257.80099999999993,587.206,224.332,568.981,-33.46899999999994,"All payments of principal of, the redemption price"
text,792,64,303.855,189.62599999999998,308.36,185.18200000000002,4.5049999999999955,-4.44399999999996,4
text,793,65,18.225,702.626,592.755,630.007,574.53,-72.61900000000003,the European Monetary Union that have adopted the 
text,794,65,18.225,614.201,593.926,600.307,575.701,-13.894000000000005,With respect to the 3.050% 2029 Notes and the 2042
text,795,65,18.225,583.822,140.476,579.381,122.251,-4.441000000000031,Payment of Additional Amounts
text,796,65,18.225,568.976,590.944,544.957,572.7189999999999,-24.019000000000005,The terms of the Notes state that all payments of 
text,797,65,50.625,529.151,323.921,524.707,273.296,-4.44399999999996,All of the Notes also contain a covenant substanti
text,798,65,18.225,508.226,592.277,465.307,574.052,-42.91899999999998,"The Company will, subject to the exceptions and li"
text,799,65,50.625,448.826,581.309,425.482,530.684,-23.343999999999994,to any Tax that is imposed by reason of the holder
text,800,65,66.825,411.701,579.725,397.807,512.9,-13.894000000000005,(a) being or having been engaged in a trade or bus
text,801,65,66.825,384.026,586.872,360.682,520.0469999999999,-23.343999999999994,(b) having a current or former connection with the
text,802,65,66.825,346.901,584.029,333.007,517.204,-13.894000000000005,(c) being or having been a personal holding compan
text,803,65,66.825,319.901,579.713,305.332,512.8879999999999,-14.569000000000017,(d) being or having been a '10-percent shareholder
text,804,65,66.825,292.226,526.557,287.782,459.732,-4.444000000000017,(e) being a controlled foreign corporation that is
text,805,65,66.825,274.001,587.794,260.10699999999997,520.9689999999999,-13.894000000000005,(f) being a bank receiving payments on an extensio
text,806,65,303.855,214.601,308.36,210.15700000000004,4.5049999999999955,-4.44399999999996,5
text,807,66,50.625,702.626,593.313,669.157,542.688,-33.46899999999994,to any holder that is not the sole beneficial owne
text,808,66,50.625,653.351,587.143,600.307,536.518,-53.04399999999998,to any Tax that would not have been imposed but fo
text,809,66,50.625,583.826,463.821,579.382,413.196,-4.444000000000074,to any Tax that is imposed otherwise than by withh
text,810,66,50.625,563.576,585.705,549.682,535.08,-13.894000000000005,to any Tax that would not have been imposed but fo
text,811,66,50.625,533.201,459.289,528.757,408.664,-4.444000000000074,"to any estate, inheritance, gift, sales, excise, t"
text,812,66,50.625,512.951,574.591,498.382,523.966,-14.569000000000017,to any Tax required to be withheld by any paying a
text,813,66,50.625,482.576,586.322,458.557,535.697,-24.019000000000005,to any Tax that would not have been imposed but fo
text,814,66,50.625,442.751,588.995,409.282,538.37,-33.468999999999994,to any Tax imposed under Sections 1471 through 147
text,815,66,50.625,392.801,287.464,388.357,236.839,-4.44399999999996,in the case of any combination of items (1) throug
text,816,66,18.225,372.551,591.888,299.932,573.663,-72.61899999999997,"The Notes are subject in all cases to any tax, fis"
text,817,66,18.225,281.422,129.695,276.981,111.47,-4.441000000000031,Redemption for Tax Reasons
text,818,66,18.225,265.90100000000007,587.337,242.55700000000002,569.112,-23.34400000000005,"If, as a result of any change in, or amendment to,"
text,819,66,303.855,207.851,308.36,203.40700000000004,4.5049999999999955,-4.44399999999996,6
text,820,67,18.225,697.226,591.438,634.732,573.213,-62.49400000000003,announced or becomes effective on or after the dat
text,821,67,18.225,615.547,100.123,611.106,81.898,-4.441000000000031,Optional Redemption
text,822,67,18.225,600.701,592.585,586.132,574.36,-14.569000000000074,"We may redeem the 2026 Notes, the 2027 Notes, the "
text,823,67,50.625,570.326,288.361,565.882,237.736,-4.444000000000074,100% of the principal amount of the Notes to be re
text,824,67,50.625,550.076,593.186,515.932,542.561,-34.144000000000005,the sum of the present values of the remaining sch
text,825,67,18.225,500.126,580.914,486.232,562.689,-13.893999999999949,"We may redeem the 0.000% 2025 Notes, the 0.875% 20"
text,826,67,50.625,469.751,288.361,465.307,237.736,-4.44399999999996,100% of the principal amount of the Notes to be re
text,827,67,50.625,449.501,583.323,405.907,532.698,-43.593999999999994,the sum of the present values of the remaining sch
text,828,67,18.225,390.101,593.179,356.632,574.954,-33.468999999999994,'Par Call Date' means (i) with respect to the 0.00
text,829,67,18.225,340.151,586.475,326.257,568.25,-13.894000000000005,"If any of the 0.000% 2025 Notes, the 0.875% 2025 N"
text,830,67,18.225,310.451,593.673,295.882,575.448,-14.569000000000017,"In each case upon redemption of the Notes, we will"
text,831,67,18.225,280.076,583.754,256.057,565.529,-24.019000000000005,Installments of interest on Notes being redeemed t
text,832,67,18.225,240.25099999999998,585.98,206.10699999999997,567.755,-34.144000000000005,"'Comparable Government Bond' means, in relation to"
text,833,67,303.855,172.07600000000002,308.36,167.63200000000006,4.5049999999999955,-4.44399999999996,7
text,834,68,18.225,703.301,520.243,698.857,502.01800000000003,-4.444000000000074,"makers in, German government bonds selected by us,"
text,835,68,18.225,682.376,585.992,639.457,567.7669999999999,-42.91899999999998,"'Comparable Government Bond' means, in relation to"
text,836,68,18.225,622.976,585.98,580.057,567.755,-42.91899999999998,"'Comparable Government Bond' means, in relation to"
text,837,68,18.225,563.576,591.403,520.657,573.178,-42.91899999999998,"'Comparable Government Bond Rate' means the price,"
text,838,68,18.225,501.472,59.635,497.031,41.41,-4.440999999999974,Covenants
text,839,68,50.625,483.926,485.13,479.482,434.505,-4.44399999999996,The Indentures set forth limited covenants that ap
text,840,68,50.625,463.676,430.182,459.232,379.557,-4.44399999999996,limit the amount of indebtedness or lease obligati
text,841,68,50.625,442.751,413.049,438.307,362.424,-4.44399999999996,limit our ability or that of our subsidiaries to i
text,842,68,50.625,422.501,502.631,418.057,452.006,-4.44399999999996,restrict us from paying dividends or making distri
text,843,68,50.625,402.243,210.106,397.805,159.481,-4.437999999999988,"Consolidation, Merger and Sale of Assets"
text,844,68,18.225,386.726,550.828,372.832,532.603,-13.894000000000005,The Indentures provide that we may consolidate wit
text,845,68,50.625,356.351,593.61,313.432,542.985,-42.91899999999998,"we are the continuing entity, or the resulting, su"
text,846,68,50.625,296.951,593.056,292.507,542.431,-4.444000000000017,immediately after giving effect to such transactio
text,847,68,50.625,276.701,568.432,262.807,517.807,-13.894000000000005,"in the case of the 2013 Indenture, the trustee rec"
text,848,68,303.855,217.30099999999993,308.36,212.85699999999997,4.5049999999999955,-4.44399999999996,8
text,849,69,18.225,702.626,582.828,669.157,564.603,-33.46899999999994,If we consolidate or merge with or into any other 
text,850,69,18.225,652.676,583.536,638.782,565.3109999999999,-13.894000000000005,"For purposes of this covenant, 'person' means any "
text,851,69,18.225,620.272,84.386,615.831,66.161,-4.441000000000031,Events of Default
text,852,69,18.225,604.751,591.249,580.732,573.024,-24.019000000000005,Each of the following events are defined in the In
text,853,69,50.625,564.926,501.769,560.482,451.144,-4.444000000000074,   default in the payment of any installment of in
text,854,69,50.625,544.676,570.504,530.107,519.879,-14.569000000000074,   default in the payment of principal of or premi
text,855,69,50.625,514.301,589.583,461.257,538.958,-53.04400000000004,"   default in the performance, or breach, of any c"
text,856,69,50.625,444.776,288.8,440.332,238.175,-4.444000000000017,"   we, pursuant to or within the meaning of the Ba"
text,857,69,66.825,424.526,237.906,420.082,171.08100000000002,-4.444000000000017,commence a voluntary case or proceeding;
text,858,69,66.825,404.276,400.91,399.832,334.08500000000004,-4.444000000000017,consent to the entry of an order for relief agains
text,859,69,66.825,383.351,408.56,378.907,341.735,-4.444000000000017,consent to the appointment of a custodian of us or
text,860,69,66.825,363.101,292.838,358.657,226.01300000000003,-4.444000000000017,make a general assignment for the benefit of our c
text,861,69,66.825,342.851,372.082,338.407,305.257,-4.444000000000017,file a petition in bankruptcy or answer or consent
text,862,69,66.825,321.926,430.637,317.482,363.812,-4.44399999999996,consent to the filing of such petition or the appo
text,863,69,66.825,301.676,345.974,297.232,279.149,-4.44399999999996,take any comparable action under any foreign laws 
text,864,69,50.625,280.751,393.704,276.307,343.079,-4.44399999999996,   a court of competent jurisdiction enters an ord
text,865,69,66.825,260.501,385.588,256.057,318.76300000000003,-4.44399999999996,"is for relief against us in an involuntary case, o"
text,866,69,66.825,240.25099999999998,341.912,235.80700000000002,275.087,-4.44399999999996,appoints a custodian of us or for all or substanti
text,867,69,66.825,219.32600000000002,428.347,214.88200000000006,361.522,-4.44399999999996,orders the winding-up or liquidation of us (or any
text,868,69,66.825,199.07600000000002,533.16,194.63200000000006,466.335,-4.44399999999996,and the order or decree remains unstayed and in ef
text,869,69,303.855,159.92599999999993,308.36,155.48199999999997,4.5049999999999955,-4.44399999999996,9
text,870,70,50.625,691.826,383.793,687.382,333.168,-4.444000000000074,   any other event of default provided with respec
text,871,70,18.225,671.576,571.821,657.007,553.596,-14.569000000000074,"'Bankruptcy Law' means Title 11, United States Cod"
text,872,70,18.225,641.201,593.23,568.582,575.005,-72.61900000000003,If an event of default with respect to debt securi
text,873,70,18.225,552.776,590.944,519.307,572.7189999999999,-33.46899999999994,The holders of not less than a majority in aggrega
text,874,70,18.225,502.826,576.516,488.932,558.2909999999999,-13.894000000000005,An event of default for a particular series of deb
text,875,70,18.225,472.451,591.842,449.107,573.617,-23.343999999999994,We are required to furnish the trustee annually wi
text,876,70,18.225,432.626,588.227,418.732,570.002,-13.893999999999949,No holder of any debt securities of any series wil
text,877,70,50.625,402.251,579.249,388.357,528.624,-13.893999999999949,   an event of default has occurred and is continu
text,878,70,50.625,372.551,591.423,348.532,540.798,-24.019000000000005,"   in the case of the 2013 Indenture, the holders "
text,879,70,50.625,332.726,570.496,328.282,519.871,-4.444000000000017,   the trustee has been offered indemnity reasonab
text,880,70,50.625,311.801,501.191,307.357,450.566,-4.44399999999996,   the trustee has failed to institute proceedings
text,881,70,50.625,291.551,578.319,276.98199999999997,527.694,-14.569000000000017,   no direction inconsistent with such written req
text,882,70,18.225,261.17599999999993,590.944,217.582,572.7189999999999,-43.59399999999994,The holders of a majority in aggregate principal a
text,883,70,301.598,183.55099999999993,310.608,179.10699999999997,9.009999999999991,-4.44399999999996,10
text,884,71,18.225,703.301,572.185,679.282,553.9599999999999,-24.019000000000005,the conduct of such person's own affairs. Subject 
text,885,71,18.225,663.476,584.489,648.907,566.264,-14.56899999999996,"Notwithstanding the foregoing, the holder of any d"
text,886,71,18.225,630.397,115.587,625.956,97.362,-4.441000000000031,Modification and Waivers
text,887,71,18.225,614.876,579.7,591.532,561.475,-23.343999999999937,Modification and amendments of the Indentures and 
text,888,71,50.625,575.051,367.138,570.607,316.513,-4.444000000000074,"change the stated maturity of the principal of, or"
text,889,71,50.625,554.801,586.012,540.232,535.387,-14.569000000000074,reduce the principal amount of any Note or reduce 
text,890,71,50.625,524.426,590.98,500.407,540.355,-24.019000000000062,reduce any premium payable on the redemption of an
text,891,71,50.625,484.601,439.915,480.157,389.29,-4.444000000000017,change the coin or currency in which the principal
text,892,71,50.625,463.676,569.741,449.782,519.116,-13.894000000000005,impair the right of any holder to institute suit f
text,893,71,50.625,433.976,571.129,429.532,520.504,-4.444000000000017,reduce the percentage in principal amount of the o
text,894,71,50.625,413.051,443.242,408.607,392.617,-4.44399999999996,reduce the requirements for quorum or voting by ho
text,895,71,50.625,392.801,590.493,368.782,539.868,-24.019000000000005,modify any of the provisions in the applicable Ind
text,896,71,50.625,352.976,590.299,328.957,539.674,-24.019000000000005,make any change that adversely affects the right t
text,897,71,50.625,313.151,193.795,308.707,143.17,-4.444000000000017,modify any of the above provisions.
text,898,71,18.225,292.226,582.512,278.332,564.2869999999999,-13.894000000000005,"We and the trustee may, without the consent of any"
text,899,71,50.625,261.851,547.248,257.4069999999999,496.62300000000005,-4.444000000000074,to add to our covenants for the benefit of holders
text,900,71,50.625,241.601,581.499,227.707,530.874,-13.894000000000005,"to evidence the succession of another person to, a"
text,901,71,50.625,211.226,409.038,206.78200000000004,358.413,-4.44399999999996,to add any additional events of default for the be
text,902,71,301.904,172.75099999999998,310.313,168.30700000000002,8.408999999999992,-4.44399999999996,11
text,903,72,50.625,692.501,500.907,688.057,450.282,-4.44399999999996,"to add one or more guarantees, and in the case of "
text,904,72,50.625,671.576,293.771,667.132,243.14600000000002,-4.444000000000074,to secure the Notes pursuant to the covenants of t
text,905,72,50.625,651.326,298.264,646.882,247.639,-4.444000000000074,to add or appoint a successor or separate trustee 
text,906,72,50.625,630.401,312.665,625.957,262.04,-4.44399999999996,to provide for the issuance of additional debt sec
text,907,72,50.625,610.151,406.744,605.707,356.119,-4.44399999999996,to establish the form or terms of the debt securit
text,908,72,50.625,589.901,292.838,585.457,242.21300000000002,-4.44399999999996,to comply with the rules of any applicable securit
text,909,72,50.625,568.976,351.828,564.532,301.203,-4.44399999999996,to provide for uncertificated Notes in addition to
text,910,72,50.625,548.726,586.407,515.257,535.782,-33.46900000000005,"in the case of the 2013 Indenture, to add to, chan"
text,911,72,50.625,498.776,577.449,465.307,526.824,-33.468999999999994,"in the case of the 2018 Indenture, to add to, chan"
text,912,72,50.625,449.501,268.819,445.057,218.19400000000002,-4.44399999999996,"to cure any ambiguity, omission, defect or inconsi"
text,913,72,50.625,429.251,581.796,415.357,531.171,-13.893999999999949,to change any other provision; provided that the c
text,914,72,50.625,399.551,583.133,375.532,532.508,-24.019000000000005,to supplement any of the provisions of the applica
text,915,72,50.625,359.051,569.29,345.157,518.665,-13.894000000000005,to comply with the rules or regulations of any sec
text,916,72,50.625,329.351,588.266,305.332,537.641,-24.019000000000005,"to add to, change or eliminate any of the provisio"
text,917,72,18.225,289.526,588.986,226.35699999999997,570.761,-63.16900000000004,The holders of at least a majority in aggregate pr
text,918,72,301.598,181.52600000000007,310.608,177.082,9.009999999999991,-4.444000000000074,12
text,919,73,18.225,699.921,210.007,695.48,191.782,-4.441000000000031,"Discharge, Defeasance and Covenant Defeasance"
text,920,73,18.225,685.075,593.495,632.031,575.27,-53.044000000000096,We may discharge certain obligations to holders of
text,921,73,18.225,616.225,592.293,534.156,574.068,-82.06900000000007,The Indentures provide that we may elect either (1
text,922,73,18.225,517.675,586.767,484.206,568.542,-33.46899999999994,If we effect covenant defeasance with respect to t
text,923,73,18.225,468.4,588.634,415.356,570.409,-53.04399999999998,"With respect to the 0.000% 2025 Notes, the 0.875% "
text,924,73,18.225,398.875,589.603,345.831,571.3779999999999,-53.04399999999998,With respect to the 3.050% 2029 Notes and the 2042
text,925,73,18.225,330.025,585.086,306.006,566.861,-24.019000000000005,We will be required to deliver to the trustee an o
text,926,73,50.625,290.2,466.525,285.756,415.9,-4.444000000000017,We may exercise our legal defeasance option notwit
text,927,73,301.598,240.25,310.608,235.80600000000004,9.009999999999991,-4.44399999999996,13
text,928,74,18.225,699.923,122.188,695.482,103.963,-4.441000000000031,Book-Entry and Settlement
text,929,74,18.225,685.077,584.62,661.058,566.395,-24.019000000000005,The Notes were issued in book-entry form and are r
text,930,74,18.225,642.548,87.542,638.107,69.31700000000001,-4.441000000000031,Certificated Notes
text,931,74,18.225,627.027,579.751,593.558,561.526,-33.46900000000005,"Subject to certain conditions, the Notes represent"
text,932,74,50.625,577.752,582.372,563.183,531.747,-14.56899999999996,the common depositary notifies us that it is unwil
text,933,74,50.625,547.377,573.684,542.933,523.059,-4.44399999999996,   we determine that the Notes will no longer be r
text,934,74,50.625,526.452,359.96,522.008,309.335,-4.44399999999996,   an event of default with respect to the Notes w
text,935,74,18.225,506.202,590.544,482.183,572.319,-24.019000000000005,Any Note that is exchangeable as above is exchange
text,936,74,18.225,463.673,115.892,459.232,97.667,-4.440999999999974,The Trustee for the Notes
text,937,74,18.225,448.152,590.596,414.683,572.371,-33.468999999999994,"The Bank of New York Mellon Trust Company, N.A. is"
text,938,74,301.598,380.652,310.608,376.208,9.009999999999991,-4.44399999999996,14
text,939,75,538.987,761.315,593.998,756.382,55.01100000000008,-4.933000000000106,Exhibit 10.19
text,940,75,201.045,696.515,411.165,669.982,210.12000000000003,-26.533000000000015,APPLE INC. 2022 EMPLOYEE STOCK PLAN RESTRICTED STO
text,941,75,264.368,566.915,347.843,561.982,83.47500000000002,-4.932999999999993,NOTICE OF GRANT
text,942,75,18.225,523.72,164.227,518.783,146.002,-4.937000000000012,Name:                    (the 'Participant')
text,943,75,18.225,501.445,82.233,496.508,64.00800000000001,-4.937000000000012,Employee ID:
text,944,75,18.225,473.77,87.729,468.833,69.50399999999999,-4.936999999999955,Grant Number:
text,945,75,18.225,452.17,147.589,447.233,129.364,-4.937000000000012,No. of Units Subject to Award:
text,946,75,18.225,430.57,181.41,425.633,163.185,-4.937000000000012,Award Date:                (the 'Award Date')
text,947,75,18.225,408.97,296.773,404.033,278.548,-4.937000000000012,Vesting Commencement Date:    (the 'Vesting Commen
text,948,75,18.225,387.37,100.259,382.433,82.03399999999999,-4.937000000000012,Vesting Schedule:
text,949,75,18.225,344.17,593.99,328.433,575.765,-15.737000000000023,This  restricted  stock  unit  award  (the  'Award
text,950,75,18.225,311.77,593.999,285.233,575.774,-26.536999999999978,You do not have to accept the Award. If you wish t
text,951,76,201.045,691.789,411.165,665.256,210.12000000000003,-26.533000000000015,APPLE INC. 2022 EMPLOYEE STOCK PLAN RESTRICTED STO
text,952,76,166.061,648.589,446.159,643.656,280.09799999999996,-4.933000000000106,TERMS AND CONDITIONS OF RESTRICTED STOCK UNIT AWAR
text,953,76,18.225,626.993,594.004,546.456,575.779,-80.53700000000003,1. General . These Terms and Conditions of Restric
text,954,76,18.225,529.793,594.0,492.457,575.775,-37.33600000000001,"2. RSUs . As used herein, the term ' RSU ' shall m"
text,955,76,18.225,475.793,593.999,427.657,575.774,-48.136000000000024,"3. Vesting . Subject to Sections 4 and 8 below, th"
text,956,76,18.225,410.993,593.999,341.257,575.774,-69.73599999999999,4. Continuance of Employment . Except as provided 
text,957,76,18.225,324.593,593.999,265.6569999999999,575.774,-58.93600000000009,Nothing contained in this Award Agreement or the P
text,958,76,303.602,193.64300000000003,308.606,188.707,5.004000000000019,-4.9360000000000355,1
text,959,77,50.625,703.268,187.45,698.331,136.825,-4.937000000000012,5. Dividend and Voting Rights .
text,960,77,18.225,681.668,593.999,633.532,575.774,-48.13599999999997,(a) Limitations on Rights Associated with RSUs . T
text,961,77,18.225,616.868,593.999,536.332,575.774,-80.53600000000006,(b) Dividend  Equivalent  Rights .  As  of  any  d
text,962,77,18.225,519.668,593.999,493.132,575.774,-26.536,6. Restrictions on Transfer .  Except  as  provide
text,963,77,18.225,476.468,593.999,406.732,575.774,-69.73599999999999,7. Timing and Manner of Settlement of RSUs . On or
text,964,77,18.225,390.069,593.999,266.332,575.774,-123.73700000000002,8. Effect of Termination of Service . Except as ex
text,965,77,303.602,194.31899999999996,308.606,189.38200000000006,5.004000000000019,-4.936999999999898,2
text,966,78,18.225,702.594,593.998,611.258,575.773,-91.33600000000001,the Vesting Commencement Date) and the Severance D
text,967,78,18.225,594.594,593.996,524.858,575.771,-69.7360000000001,9. Recoupment .  Notwithstanding any other provisi
text,968,78,18.225,508.194,593.997,481.658,575.7719999999999,-26.536,(a) during  the  period  of  the  Participant's  e
text,969,78,18.225,464.994,593.996,438.458,575.771,-26.536,(b) during  the  Employment  Period  or  at  any  
text,970,78,18.225,421.794,593.992,406.058,575.7669999999999,-15.73599999999999,(c) during the Employment Period or at any time th
text,971,78,18.225,389.394,593.998,330.458,575.773,-58.93599999999998,"For purposes of the foregoing, the Participant exp"
text,972,78,18.225,313.794,593.998,265.658,575.773,-48.13599999999997,10. Adjustments Upon Specified Events . Upon the o
text,973,78,303.602,194.31899999999996,308.606,189.38300000000004,5.004000000000019,-4.935999999999922,3
text,974,79,18.225,702.595,593.999,600.458,575.774,-102.13700000000006,11. Responsibility for Taxes .  The  Participant  
text,975,79,18.225,583.795,593.997,546.458,575.7719999999999,-37.33699999999999,Prior to the relevant taxable or tax withholding e
text,976,79,83.025,529.795,586.672,524.857,503.64700000000005,-4.937999999999988,(a) withholding from any wages or other cash compe
text,977,79,18.225,508.195,593.996,492.458,575.771,-15.736999999999966,(b) withholding otherwise deliverable Shares and/o
text,978,79,18.225,475.795,593.993,460.058,575.768,-15.737000000000023,(c) arranging for the sale of Shares otherwise del
text,979,79,83.025,443.395,509.492,438.457,426.467,-4.937999999999988,(d) withholding from the proceeds of the sale of S
text,980,79,18.225,421.795,593.993,406.058,575.768,-15.737000000000023,(e) any other method of withholding determined by 
text,981,79,18.225,389.395,593.997,341.258,575.7719999999999,-48.137,"Notwithstanding the foregoing, if the Participant "
text,982,79,18.225,324.595,593.997,254.85799999999995,575.7719999999999,-69.73700000000008,The  Company  may  withhold  or  account  for  Tax
text,983,79,303.602,182.84500000000003,308.606,177.90800000000002,5.004000000000019,-4.937000000000012,4
text,984,80,18.225,703.27,593.995,687.533,575.77,-15.736999999999966,solely  for  the  purpose  of  paying  the  Tax-Re
text,985,80,18.225,670.87,593.994,633.533,575.769,-37.33699999999999,12. Electronic Delivery and Acceptance . The Compa
text,986,80,18.225,616.87,593.998,471.533,575.773,-145.337,13. Data Privacy .  By  participating  in  the  Pl
text,987,80,18.225,454.87,593.996,395.933,575.771,-58.93700000000001,14. Notices . Any notice to be given under the ter
text,988,80,18.225,379.27,593.996,309.533,575.771,-69.73699999999997,15. Plan .  The Award and all rights  of  the  Par
text,989,80,18.225,292.87,593.999,255.53300000000002,575.774,-37.33699999999999,16. Entire  Agreement .  This  Award  Agreement  a
text,990,80,303.602,183.51999999999998,308.606,178.58299999999997,5.004000000000019,-4.937000000000012,5
text,991,81,18.225,702.595,593.992,686.859,575.7669999999999,-15.73599999999999,not  materially  and  adversely  affect  the  inte
text,992,81,18.225,670.195,593.996,622.059,575.771,-48.13600000000008,Limitation on the Participant's Rights. Participat
text,993,81,18.225,605.395,593.982,589.659,575.757,-15.73599999999999,Section Headings . The section headings of this Aw
text,994,81,18.225,572.995,593.988,557.259,575.763,-15.73599999999999,Governing Law .  This Award Agreement shall be gov
text,995,81,18.225,540.595,593.997,503.259,575.7719999999999,-37.33600000000001,Choice  of  Venue .  For  purposes  of  litigating
text,996,81,18.225,486.595,593.991,470.859,575.766,-15.736000000000047,Construction . It is intended that the terms of th
text,997,81,18.225,454.195,593.989,438.459,575.764,-15.73599999999999,Severability . The provisions of this Award Agreem
text,998,81,18.225,421.795,593.997,384.459,575.7719999999999,-37.33600000000001,Imposition  of  Other  Requirements .  The  Compan
text,999,81,303.602,313.12,308.606,308.184,5.004000000000019,-4.935999999999979,6
text,1000,82,538.987,761.314,593.998,756.381,55.01100000000008,-4.932999999999993,Exhibit 10.20
text,1001,82,201.045,696.514,411.165,669.981,210.12000000000003,-26.533000000000015,APPLE INC. 2022 EMPLOYEE STOCK PLAN RESTRICTED STO
text,1002,82,253.041,653.314,359.181,648.381,106.13999999999999,-4.932999999999993,PERFORMANCE AWARD
text,1003,82,264.368,577.714,347.843,572.781,83.47500000000002,-4.933000000000106,NOTICE OF GRANT
text,1004,82,18.225,556.119,124.23,551.182,106.005,-4.937000000000012,Name:    (the 'Participant')
text,1005,82,18.225,533.844,82.233,528.907,64.00800000000001,-4.937000000000012,Employee ID:
text,1006,82,18.225,506.844,87.729,501.907,69.50399999999999,-4.937000000000012,Grant Number:
text,1007,82,18.225,485.244,118.083,469.507,99.858,-15.737000000000023,Target No. of Units Subject to Award:
text,1008,82,18.225,452.844,161.411,447.907,143.186,-4.937000000000012,Award Date:    (the 'Award Date')
text,1009,82,18.225,431.244,81.745,426.307,63.52,-4.937000000000012,Vesting Date:
text,1010,82,18.225,409.644,110.742,404.707,92.517,-4.937000000000012,Performance Period:
text,1011,82,18.225,388.044,593.996,361.507,575.771,-26.536999999999978,This  restricted  stock  unit  award  (the  'Award
text,1012,82,18.225,344.844,594.003,318.307,575.778,-26.536999999999978,You do not have to accept the Award. If you wish t
text,1013,83,201.045,692.466,411.165,665.932,210.12000000000003,-26.533999999999992,APPLE INC. 2022 EMPLOYEE STOCK PLAN RESTRICTED STO
text,1014,83,166.061,649.266,446.159,644.332,280.09799999999996,-4.933999999999969,TERMS AND CONDITIONS OF RESTRICTED STOCK UNIT AWAR
text,1015,83,253.041,627.666,359.181,622.732,106.13999999999999,-4.934000000000083,PERFORMANCE AWARD
text,1016,83,18.225,606.07,593.997,514.734,575.7719999999999,-91.33600000000001,1. General . These Terms and Conditions of Restric
text,1017,83,18.225,498.07,593.99,460.734,575.765,-37.33600000000001,"2. RSUs . As used herein, the term ' RSU ' shall m"
text,1018,83,18.225,444.07,593.992,428.332,575.7669999999999,-15.738,"3. Vesting . Subject to Sections 4 and 8 below, th"
text,1019,83,18.225,411.67,593.999,341.934,575.774,-69.73599999999999,4. Continuance of Employment . Except as provided 
text,1020,83,18.225,325.27,593.999,266.33400000000006,575.774,-58.93599999999992,Nothing contained in this Award Agreement or the P
text,1021,83,303.602,194.31999999999994,308.606,189.38400000000001,5.004000000000019,-4.935999999999922,1
text,1022,84,50.625,702.596,187.45,697.658,136.825,-4.937999999999988,5. Dividend and Voting Rights .
text,1023,84,18.225,680.996,593.999,632.859,575.774,-48.136999999999944,(a) Limitations on Rights Associated with RSUs . T
text,1024,84,18.225,616.196,593.999,514.059,575.774,-102.13700000000006,(b)        Dividend  Equivalent  Rights .  As  of 
text,1025,84,18.225,497.396,593.999,470.859,575.774,-26.537000000000035,6. Restrictions on Transfer .  Except  as  provide
text,1026,84,18.225,454.196,594.0,384.459,575.775,-69.73700000000002,7. Timing and Manner of Settlement of RSUs . On or
text,1027,84,18.225,367.796,594.0,265.659,575.775,-102.137,8. Effect of Termination of Service . Except as ex
text,1028,84,303.602,194.32100000000003,308.606,189.38400000000001,5.004000000000019,-4.937000000000012,2
text,1029,85,18.225,702.594,593.998,589.657,575.773,-112.93700000000001,(determined as set forth below). Any RSUs (as well
text,1030,85,18.225,572.994,593.996,503.257,575.771,-69.73700000000002,9. Recoupment .  Notwithstanding any other provisi
text,1031,85,18.225,486.594,593.997,460.057,575.7719999999999,-26.536999999999978,(a) during  the  period  of  the  Participant's  e
text,1032,85,18.225,443.394,593.996,416.857,575.771,-26.536999999999978,(b) during  the  Employment  Period  or  at  any  
text,1033,85,18.225,400.194,593.992,384.457,575.7669999999999,-15.737000000000023,(c) during the Employment Period or at any time th
text,1034,85,18.225,367.794,593.998,308.857,575.773,-58.936999999999955,"For purposes of the foregoing, the Participant exp"
text,1035,85,18.225,292.194,593.994,265.6569999999999,575.769,-26.53700000000009,10. Adjustments Upon Specified Events . Upon the o
text,1036,85,303.602,193.644,308.606,188.707,5.004000000000019,-4.937000000000012,3
text,1037,86,18.225,703.269,593.997,687.532,575.7719999999999,-15.736999999999966,issued in respect of the Award. No such adjustment
text,1038,86,18.225,670.869,594.002,568.732,575.7769999999999,-102.13700000000006,11. Responsibility for Taxes .  The  Participant  
text,1039,86,18.225,552.069,593.997,514.732,575.7719999999999,-37.33699999999999,Prior to the relevant taxable or tax withholding e
text,1040,86,83.025,498.069,586.672,493.131,503.64700000000005,-4.938000000000045,(a) withholding from any wages or other cash compe
text,1041,86,18.225,476.469,593.996,460.732,575.771,-15.736999999999966,(b) withholding otherwise deliverable Shares and/o
text,1042,86,18.225,444.069,593.993,428.332,575.768,-15.737000000000023,(c) arranging for the sale of Shares otherwise del
text,1043,86,83.025,411.669,509.492,406.731,426.467,-4.937999999999988,(d) withholding from the proceeds of the sale of S
text,1044,86,18.225,390.069,593.993,374.332,575.768,-15.737000000000023,(e) any other method of withholding determined by 
text,1045,86,18.225,357.669,593.997,309.532,575.7719999999999,-48.137,"Notwithstanding the foregoing, if the Participant "
